Dates;PX_LAST;LAST_PRICE;PX_VOLUME;PX_LAST;LAST_PRICE;PX_VOLUME;PX_LAST;LAST_PRICE;PX_VOLUME
03/18/2011;1057.42;1057.42;793134141;;20496.59;13198773;10328.4;10328.4;737499600
03/21/2011;1082.41;1082.41;325648085;;21375.17;82309512;10574.4;10574.4;280322600
03/22/2011;1082.57;1082.57;367958855;;21961.66;75559689;10576.1;10576.1;334308500
03/23/2011;1087.63;1087.63;396561823;;22259.34;15172788;10638;10638;352719300
03/24/2011;1099.21;1099.21;346038065;;22557.82;16131734;10755.6;10755.6;307315900
03/25/2011;1094.39;1094.39;288107825;;22242.55;19941963;10710.4;10710.4;211804100
03/28/2011;1098.75;1098.75;273676949;;21095.67;31504632;10751;10751;221058400
03/29/2011;1095.64;1095.64;303943585;;21496.34;13099958;10735;10735;242377600
03/30/2011;1095.17;1095.17;422000051;;21807.64;14426976;10732.3;10732.3;233927700
03/31/2011;1079.01;1079.01;578910249;;21957.49;9777725;10576.5;10576.5;380056500
04/01/2011;1094.96;1094.96;375572829;;21562.53;17876439;10729.9;10729.9;322635700
04/04/2011;1097.31;1097.31;334190053;;21179.11;24742657;10756.1;10756.1;283683200
04/05/2011;1089.01;1089.01;356814866;;21441.84;10618528;10678.6;10678.6;307017200
04/06/2011;1106.2;1106.2;357264186;;21554.14;14296501;10845.1;10845.1;318666600
04/07/2011;1107.58;1107.58;417568212;;21147.76;28268954;10849.1;10849.1;350669400
04/08/2011;1114.83;1114.83;396519595;;21255.83;19902770;10913.2;10913.2;354240400
04/11/2011;1111.37;1111.37;329104837;;20588.69;20474050;10878.3;10878.3;291259500
04/12/2011;1101.64;1101.64;284723979;;19848.49;34132736;10784.5;10784.5;251906300
04/13/2011;1101.08;1101.08;311928150;;18613.96;41289286;10786;10786;281486400
04/14/2011;1084.08;1084.08;402689245;;18730.84;78610756;10622.7;10622.7;347562000
04/15/2011;1077.43;1077.43;648443341;;19371.26;126140575;10558.6;10558.6;619721100
04/18/2011;1055.64;1055.64;606968119;;18852.91;16588243;10344.9;10344.9;565566800
04/19/2011;1058.75;1058.75;529864604;;18999.17;22683193;10376.5;10376.5;500535400
04/20/2011;1074.1;1074.1;634182620;;18798.67;19953474;10535.4;10535.4;608560800
04/21/2011;1078.78;1078.78;640078041;;18798.67;19953474;10584.1;10584.1;628079600
04/22/2011;1078.78;1078.78;640078041;;18798.67;19953474;10584.1;10584.1;628079600
04/25/2011;1078.78;1078.78;640078041;;18176.55;17142743;10584.1;10584.1;628079600
04/26/2011;1085.69;1085.69;549570522;;17765.63;15948324;10650.6;10650.6;528526400
04/27/2011;1095.42;1095.42;338924442;;17959.32;21574031;10740.9;10740.9;319374500
04/28/2011;1108.44;1108.44;437886783;;18971.59;22198780;10867.8;10867.8;410594600
04/29/2011;1109.35;1109.35;373515388;;19636.22;34176274;10878.9;10878.9;344228700
05/02/2011;1107.32;1107.32;519597523;;19534.32;6198050;10877.3;10877.3;498085000
05/03/2011;1103.05;1103.05;422955904;;19485.14;9449346;10825.6;10825.6;402297500
05/04/2011;1091.87;1091.87;428696478;;20678.38;28530271;10712.6;10712.6;393557400
05/05/2011;1082.16;1082.16;422980380;;20638.49;14628171;10627.3;10627.3;380315200
05/06/2011;1079.28;1079.28;518506951;;21769.92;30374333;10610.5;10610.5;496120200
05/09/2011;1057.48;1057.48;532065007;;21598.84;15112482;10396.3;10396.3;492999100
05/10/2011;1065.74;1065.74;388730358;;21129.86;10754375;10474.4;10474.4;351083200
05/11/2011;1071.61;1071.61;474670059;;20735.46;15083705;10531.5;10531.5;435340000
05/12/2011;1067.16;1067.16;333339249;;21483.63;19421492;10487.6;10487.6;303220700
05/13/2011;1054.39;1054.39;415318550;;22080.21;16903272;10356.5;10356.5;470318600
05/16/2011;1055.11;1055.11;387995115;;22053.07;13268702;10363.9;10363.9;343401200
05/17/2011;1050.01;1050.01;300245658;;21969.04;12984340;10306.4;10306.4;269145100
05/18/2011;1053.44;1053.44;322865826;;22070.8;13231743;10343.7;10343.7;272270300
05/19/2011;1056.44;1056.44;302717994;;22034.42;8760198;10376.8;10376.8;249153700
05/20/2011;1041.82;1041.82;474944401;;21814.19;7544301;10226.6;10226.6;435522900
05/23/2011;1027.51;1027.51;306619728;;21478.64;5406769;10082.7;10082.7;272755300
05/24/2011;1030.35;1030.35;293173488;;21776.94;6782786;10115.9;10115.9;260656300
05/25/2011;1040.22;1040.22;374719641;;21999.71;9460115;10217.4;10217.4;345740600
05/26/2011;1038.28;1038.28;295550073;;22619.09;22458237;10203.2;10203.2;270780200
05/27/2011;1044.11;1044.11;299173034;;22375.3;15876671;10261.2;10261.2;260111800
05/30/2011;1043.85;1043.85;160015717;;21217.76;18988598;10257.6;10257.6;138256100
05/31/2011;1066.37;1066.37;371942930;;21566.07;10965553;10476;10476;329110400
06/01/2011;1052.78;1052.78;791952798;;20283.93;56419806;10339.3;10339.3;756317400
06/02/2011;1045.33;1045.33;228776788;;21736.48;43976929;10261;10261;191284000
06/03/2011;1047.86;1047.86;246486307;;21227.68;22569469;10285.7;10285.7;227374900
06/06/2011;1034.76;1034.76;231609144;;18585.81;17530830;10157.7;10157.7;190727800
06/07/2011;1035.89;1035.89;209670455;;19881.1;29039999;10168.1;10168.1;183497400
06/08/2011;1026.73;1026.73;261571940;;20581.13;20282055;10082.5;10082.5;232783000
06/09/2011;1030.42;1030.42;215865118;;20953.26;16383795;10121.7;10121.7;187113200
06/10/2011;1012.36;1012.36;254531632;;20661.02;6242763;9950.8;9950.8;231585500
06/13/2011;1011.06;1011.06;260515839;;20597.58;4599080;9946.2;9946.2;238732600
06/14/2011;1029.6;1029.6;355914728;;20677.88;5277762;10132.6;10132.6;278859200
06/15/2011;1008.67;1008.67;433829941;;20146.17;6308540;9933.1;9933.1;325869800
06/16/2011;1007.25;1007.25;380684009;;19813.6;4564249;9918.5;9918.5;332185100
06/17/2011;1031.2;1031.2;966761646;;19898.22;8405040;10135.2;10135.2;916756400
06/20/2011;1020.56;1020.56;353259705;;19734.02;2779936;10038.1;10038.1;324546200
06/21/2011;1039.39;1039.39;341542495;;19221.42;6910836;10231.9;10231.9;302377700
06/22/2011;1038.58;1038.58;295102336;;19149.9;3684622;10226.2;10226.2;256808700
06/23/2011;1008.12;1008.12;356032144;;19013.57;5557755;9942.6;9942.6;334164500
06/24/2011;995.28;995.28;458460387;;18996.88;4119405;9812.7;9812.7;433727600
06/27/2011;1001.1;1001.1;312527661;;18842.29;2838956;9872.2;9872.2;289722900
06/28/2011;1007.59;1007.59;392756825;;18719.46;6906139;9936.7;9936.7;364359900
06/29/2011;1027.8;1027.8;436370946;;18719.46;6906139;10143.6;10143.6;403724300
06/30/2011;1049.76;1049.76;510673498;;18878.78;8631575;10359.9;10359.9;458264400
07/01/2011;1064.21;1064.21;734614919;;19207.77;7595755;10492;10492;695104200
07/04/2011;1061.58;1061.58;441063675;;19368.44;4079878;10468;10468;396942300
07/05/2011;1047.78;1047.78;278118277;;19375.02;4846831;10330.1;10330.1;260388800
07/06/2011;1034.25;1034.25;424023632;;19459.57;4238846;10204.5;10204.5;406335000
07/07/2011;1033.3;1033.3;338808297;;19863.51;5521497;10196.2;10196.2;333527600
07/08/2011;1005.75;1005.75;509017723;;19916.9;4279110;9938.2;9938.2;502888900
07/11/2011;977.98;977.98;444986198;;19763.8;3656199;9670.6;9670.6;412001400
07/12/2011;972.79;972.79;560935862;;19931.9;4795140;9603.4;9603.4;522387800
07/13/2011;978.94;978.94;381486585;;20220.94;14015730;9666.9;9666.9;355084000
07/14/2011;972.9;972.9;278669505;;20181.82;17560440;9598.6;9598.6;262161900
07/15/2011;961.38;961.38;502192065;;20345.75;9594893;9484.2;9484.2;482678000
07/18/2011;946.98;946.98;341324902;;21284.74;19151091;9347.8;9347.8;312794700
07/19/2011;957.22;957.22;362474417;;21963.55;17543867;9443.8;9443.8;334556000
07/20/2011;986.94;986.94;747416858;;22176.12;13878768;9732.8;9732.8;720282400
07/21/2011;1016.58;1016.58;686592743;;22164.41;19850521;10017.6;10017.6;662796500
07/22/2011;1019.51;1019.51;928195224;;22049.23;11031102;10059.3;10059.3;902721300
07/25/2011;998.79;998.79;690661381;;22077.03;3717556;9866.2;9866.2;674657800
07/26/2011;996.02;996.02;537605547;;22307.17;6537392;9833.4;9833.4;519177700
07/27/2011;974.39;974.39;327651524;;21963.1;9594977;9643.3;9643.3;301631100
07/28/2011;976.1;976.1;366475277;;21963.1;9594977;9657;9657;346556300
07/29/2011;973.3;973.3;335012379;;21963.1;9594977;9630.7;9630.7;308739200
08/01/2011;941.23;941.23;578231883;;21943.78;6596585;9318.2;9318.2;553121200
08/02/2011;920.82;920.82;626570824;;21710.28;10830997;9114.9;9114.9;603543600
08/03/2011;913.69;913.69;370295199;;21517.25;7603385;9037.7;9037.7;346765900
08/04/2011;879.01;879.01;441768409;;20319.87;9222487;8686.5;8686.5;418014100
08/05/2011;878.11;878.11;752703414;;20160.11;18352046;8671.2;8671.2;716110000
08/08/2011;857.67;857.67;835804891;;18730.56;18992816;8459.4;8459.4;796524700
08/09/2011;854.28;854.28;638703453;;19212.6;19442672;8428.9;8428.9;585745300
08/10/2011;806.41;806.41;556057471;;18969.23;14680158;7966;7966;524007000
08/11/2011;833.91;833.91;659349806;;19678.72;14174185;8249.4;8249.4;625063000
08/12/2011;874.85;874.85;434126556;;19937.43;8302975;8647.3;8647.3;392459000
08/15/2011;881.67;881.67;172633916;;20067.39;7290661;8709;8709;153850700
08/16/2011;878.66;878.66;235683128;;19772;6675392;8674.3;8674.3;216700800
08/17/2011;884.14;884.14;218023607;;19980.02;7481025;8728.2;8728.2;194894500
08/18/2011;843.45;843.45;304046647;;19516.14;7286952;8317.7;8317.7;277561900
08/19/2011;825.82;825.82;401405992;;19378.12;6014246;8141.9;8141.9;381574500
08/22/2011;840.46;840.46;242695546;;19388.57;4896486;8293.9;8293.9;226805600
08/23/2011;839.66;839.66;234934084;;19488.45;3551908;8279.8;8279.8;221600800
08/24/2011;847.83;847.83;181916579;;19502.86;9875962;8369.1;8369.1;161930700
08/25/2011;840.33;840.33;208571711;;19475.44;5422383;8299.1;8299.1;180944800
08/26/2011;829.04;829.04;206058330;;19795.94;10662532;8185.5;8185.5;185795800
08/29/2011;849.88;849.88;131573382;;20019.9;10696844;8395;8395;117169200
08/30/2011;853.91;853.91;202876026;;20019.9;10696844;8444.8;8444.8;169978200
08/31/2011;881.4;881.4;274854641;;20697.11;18382073;8718.6;8718.6;249282600
09/01/2011;885.67;885.67;230306406;;20726.6;10645852;8761.1;8761.1;205305700
09/02/2011;855.23;855.23;292319069;;20443.56;5674529;8463.5;8463.5;272011400
09/05/2011;815.56;815.56;262454316;;20108.41;7041616;8066.5;8066.5;211060200
09/06/2011;802.23;802.23;318412291;;19931.29;8890535;7936.4;7936.4;291161600
09/07/2011;823.51;823.51;253544864;;20134.76;27111098;8156.6;8156.6;239779700
09/08/2011;835.28;835.28;221883131;;20077.53;9869197;8277.8;8277.8;210281800
09/09/2011;798.24;798.24;252080295;;19906.55;4030554;7910.2;7910.2;239717300
09/12/2011;770.26;770.26;407443632;;19939.77;4170899;7640.7;7640.7;373235000
09/13/2011;790.11;790.11;341644567;;19980.85;3204055;7834.2;7834.2;317600100
09/14/2011;811.22;811.22;411809949;;20179.69;5887003;8045.7;8045.7;393421700
09/15/2011;840.78;840.78;401811115;;20426.79;6187861;8337.9;8337.9;379263900
09/16/2011;846.13;846.13;745462322;;20573.07;12228152;8388.4;8388.4;714092300
09/19/2011;829.34;829.34;204728343;;20321.09;4565822;8222.7;8222.7;191232900
09/20/2011;843.4;843.4;298814158;;20305.74;6951848;8362.2;8362.2;279970000
09/21/2011;827.98;827.98;246241991;;19933.32;8929913;8210.3;8210.3;224711300
09/22/2011;790.21;790.21;380859148;;19011.88;15797214;7830.8;7830.8;357277000
09/23/2011;807.91;807.91;373003695;;18813.82;6287019;7996.9;7996.9;351079400
09/26/2011;828.2;828.2;337408274;;18694.26;6818692;8201.7;8201.7;320262000
09/27/2011;861.02;861.02;377461246;;19134.43;9684628;8531.9;8531.9;316340300
09/28/2011;855.67;855.67;279761704;;18543.93;8866326;8480.2;8480.2;249826200
09/29/2011;866.93;866.93;290738726;;18435.79;8561852;8592.5;8592.5;269201500
09/30/2011;862.85;862.85;280683363;;18329.1;10789005;8546.6;8546.6;248610100
10/03/2011;842.82;842.82;224713607;;17838.98;7474578;8353.8;8353.8;202044600
10/04/2011;830.26;830.26;391173518;;17317.88;10426461;8225.4;8225.4;349356300
10/05/2011;855.3;855.3;313941917;;17543.34;6331132;8477.3;8477.3;291004400
10/06/2011;878.15;878.15;337382697;;17745.48;7210805;8704.8;8704.8;314652800
10/07/2011;887.68;887.68;452423256;;17761.27;2382802;8798.4;8798.4;430419100
10/10/2011;896.68;896.68;422721450;;18270.65;3096689;8892.4;8892.4;398647900
10/11/2011;891.46;891.46;331262590;;18268.85;6449573;8845.5;8845.5;295130800
10/12/2011;910.29;910.29;316282410;;18554.9;5354669;9026.5;9026.5;281648300
10/13/2011;900.63;900.63;389648741;;18623.62;3739747;8943.5;8943.5;363334900
10/14/2011;903.2;903.2;258011102;;18897.41;7210849;8975.5;8975.5;240799600
10/17/2011;891.67;891.67;384634951;;18723.34;5960610;8864.3;8864.3;357511000
10/18/2011;886.42;886.42;285269262;;18988.64;6770344;8811.3;8811.3;269369900
10/19/2011;891.52;891.52;268214031;;18766.55;3008352;8849.5;8849.5;253802000
10/20/2011;865.61;865.61;321374931;;18567.91;7091276;8608.2;8608.2;306549300
10/21/2011;890.17;890.17;457414634;;18857.1;10986213;8853;8853;441087400
10/24/2011;900.47;900.47;315540554;;19465.92;9379796;8957.1;8957.1;301859400
10/25/2011;892.48;892.48;462548809;;19307.25;4172855;8879.6;8879.6;441680000
10/26/2011;887.27;887.27;402892345;;19342.14;11976476;8832.5;8832.5;378166600
10/27/2011;932.74;932.74;583571525;;20012.08;15927298;9270.5;9270.5;549090800
10/28/2011;928.34;928.34;471099276;;20044.34;4665736;9224.4;9224.4;444862400
10/31/2011;901.18;901.18;380410208;;19629.63;4622707;8954.9;8954.9;359247600
11/01/2011;863.68;863.68;522786289;;19629.63;4622707;8579.6;8579.6;498978300
11/02/2011;862.32;862.32;358861680;;19486.18;6887889;8574.5;8574.5;334498700
11/03/2011;875.88;875.88;332894279;;19579.97;4435839;8712.6;8712.6;314194200
11/04/2011;863.86;863.86;283941145;;19370.46;9193112;8596.4;8596.4;263030500
11/07/2011;849.84;849.84;568464720;;19392.34;1787025;8476.4;8476.4;554204200
11/08/2011;853.46;853.46;400977523;;19509.95;8509077;8518.5;8518.5;372795500
11/09/2011;835.56;835.56;387274654;;19010.75;3371730;8340.6;8340.6;353759600
11/10/2011;833.13;833.13;388436907;;19127.85;10153963;8310.9;8310.9;364046500
11/11/2011;857.98;857.98;285029290;;19450.89;9719465;8556.1;8556.1;264434100
11/14/2011;839.32;839.32;299240913;;19346.98;2756155;8372.2;8372.2;278123000
11/15/2011;825.35;825.35;288386487;;19359.25;3149859;8237.6;8237.6;270252900
11/16/2011;832.52;832.52;241526190;;19529.14;23601176;8304.1;8304.1;219299700
11/17/2011;828.89;828.89;283007863;;19304.53;19845406;8270.6;8270.6;263291200
11/18/2011;833.56;833.56;458545434;;19240.14;5561338;8310.1;8310.1;391838700
11/21/2011;805.05;805.05;240371749;;18956.18;5301805;8021;8021;199657500
11/22/2011;793.12;793.12;282067173;;19131.61;12021574;7904.9;7904.9;264086100
11/23/2011;777.02;777.02;259194595;;19007.82;6671678;7739.3;7739.3;235477800
11/24/2011;775.57;775.57;262126474;;18975.54;4591273;7721.8;7721.8;246499000
11/25/2011;779.75;779.75;307413440;;18957.75;6737032;7763.5;7763.5;242848300
11/28/2011;815.52;815.52;362261953;;19168.9;10739156;8119.9;8119.9;328420200
11/29/2011;815.88;815.88;296762048;;19236.99;13876154;8128;8128;226626400
11/30/2011;845.97;845.97;460248490;;19911.82;135190920;8449.5;8449.5;376154200
12/01/2011;842.86;842.86;294364826;;19814.4;10506610;8421;8421;247784000
12/02/2011;857.95;857.95;348881482;;20178.69;13960201;8558.6;8558.6;293531500
12/05/2011;873.07;873.07;282732631;;20200.38;10681599;8705.8;8705.8;234927200
12/06/2011;874.26;874.26;224353169;;20090.29;17740476;8712.8;8712.8;186804400
12/07/2011;867.21;867.21;399626017;;19986.43;6530633;8644.3;8644.3;337392700
12/08/2011;849.1;849.1;380548894;;19986.43;6530633;8461.2;8461.2;352354600
12/09/2011;867.25;867.25;299762374;;19985.96;14047755;8649.7;8649.7;268891600
12/12/2011;840.34;840.34;260075092;;19734.71;6279772;8381;8381;192215900
12/13/2011;833.92;833.92;384387554;;19587.19;4811261;8327.8;8327.8;316254000
12/14/2011;818.95;818.95;446228506;;19305.93;8016193;8182;8182;402282700
12/15/2011;825.71;825.71;413698122;;19389.82;6072588;8250.4;8250.4;383633000
12/16/2011;820.95;820.95;1063159784;;19446.49;5726501;8203.4;8203.4;1024201000
12/19/2011;825.57;825.57;270840908;;19168.95;5933266;8253;8253;240218600
12/20/2011;846.03;846.03;528309825;;19370.41;9256045;8454.4;8454.4;484284700
12/21/2011;838.45;838.45;382592872;;19360.66;5327472;8378.4;8378.4;345675200
12/22/2011;847.31;847.31;351893969;;19383.07;7601263;8462.9;8462.9;316962800
12/23/2011;854.98;854.98;151093767;;19428.81;3624740;8542.7;8542.7;116732900
12/26/2011;854.98;854.98;151093767;;19458.87;3485000;8542.7;8542.7;116732900
12/27/2011;853.63;853.63;170303002;;19398.51;3525010;8529.6;8529.6;122051100
12/28/2011;836.69;836.69;176303689;;19268.55;5935926;8358.4;8358.4;141734400
12/29/2011;849.62;849.62;204593954;;19385.19;7748795;8487.9;8487.9;168519200
12/30/2011;857.65;857.65;166133348;;19473.31;9067626;8566.3;8566.3;102727000
01/02/2012;873.14;873.14;319579756;;19579.41;1396790;8723.8;8723.8;251282500
01/03/2012;874.79;874.79;700643533;;19886.89;9331076;8732.4;8732.4;648766100
01/04/2012;858.33;858.33;595631386;;19940.09;3862899;8581.8;8581.8;524297500
01/05/2012;832.45;832.45;394883794;;19943.99;4621350;8329.6;8329.6;360083600
01/06/2012;828.18;828.18;262807753;;19800.88;7561893;8289.1;8289.1;246168400
01/09/2012;825.76;825.76;328044727;;19947.48;4934557;8278.9;8278.9;301387400
01/10/2012;846.72;846.72;493708852;;20269.16;8720852;8472.9;8472.9;453833000
01/11/2012;843.25;843.25;472618795;;20280.64;7756341;8426.8;8426.8;435071400
01/12/2012;843.46;843.46;432376993;;20539.69;9229252;8427;8427;398320500
01/13/2012;846.03;846.03;370353515;;20472;4046271;8450.6;8450.6;268704100
01/16/2012;845.55;845.55;258200238;;20592.42;5131190;8449.6;8449.6;220295600
01/17/2012;854.26;854.26;381435928;;20712.92;11031483;8535.3;8535.3;347827300
01/18/2012;842.21;842.21;434661819;;20868.23;9565418;8420.7;8420.7;347906900
01/19/2012;861.97;861.97;498158847;;21006.51;15139382;8603.8;8603.8;413459600
01/20/2012;858.44;858.44;435106775;;20887.84;9331993;8561.9;8561.9;376454900
01/23/2012;864.31;864.31;383777093;;21206.06;12333486;8619.6;8619.6;317370500
01/24/2012;861.22;861.22;385410298;;21277.53;13506292;8591.4;8591.4;339007600
01/25/2012;858.55;858.55;356904579;;21410.67;13955886;8555.4;8555.4;315823200
01/26/2012;874.45;874.45;332962615;;21645.82;15248424;8713.8;8713.8;292118500
01/27/2012;869.37;869.37;407629649;;21843.63;10082692;8657.3;8657.3;370172500
01/30/2012;855.26;855.26;258024049;;21852.1;8867888;8517;8517;219174400
01/31/2012;855.17;855.17;348734207;;21948.07;12287968;8509.2;8509.2;295789900
02/01/2012;873.98;873.98;319699258;;22371.22;24149397;8696.6;8696.6;277532300
02/02/2012;882.07;882.07;281469681;;22686.68;29306601;8772.3;8772.3;241984300
02/03/2012;891.4;891.4;349788730;;22918.62;27241023;8861.2;8861.2;289984000
02/06/2012;890.46;890.46;235402928;;22906.38;9600659;8835.3;8835.3;200507700
02/07/2012;891.36;891.36;269814980;;22803.81;11981057;8846.9;8846.9;230206400
02/08/2012;890.85;890.85;310645052;;22730.7;13197694;8849.3;8849.3;274679600
02/09/2012;896.33;896.33;314985054;;22697.16;7045115;8902.1;8902.1;263598600
02/10/2012;885.27;885.27;245612488;;22496.64;8686231;8797.1;8797.1;200760300
02/13/2012;884.19;884.19;208573815;;22429.9;12417229;8788.3;8788.3;170508100
02/14/2012;882.58;882.58;294235434;;22269.27;7852556;8771.9;8771.9;208673000
02/15/2012;879.88;879.88;262247172;;22276.71;4648387;8741.6;8741.6;173673800
02/16/2012;860.97;860.97;401073041;;22360.79;9554088;8558.1;8558.1;335028300
02/17/2012;870.99;870.99;420368706;;22456.8;8188841;8657;8657;387349000
02/20/2012;887.04;887.04;248667609;;22604.62;5086895;8818.1;8818.1;218357400
02/21/2012;882.55;882.55;313634747;;22873.38;8906516;8767.1;8767.1;269616400
02/22/2012;870.8;870.8;282769282;;22870.86;7509866;8657;8657;244913700
02/23/2012;858.03;858.03;392712106;;22835.83;8106100;8527.7;8527.7;358840300
02/24/2012;858.25;858.25;246342856;;22825.87;12340519;8527.7;8527.7;208804300
02/27/2012;859.04;859.04;263039246;;22729.93;6120833;8537.2;8537.2;223092300
02/28/2012;858.05;858.05;304763488;;22900.81;4662992;8526.7;8526.7;266076400
02/29/2012;852.45;852.45;343988889;;22728.75;11456096;8465.9;8465.9;290439800
03/01/2012;860.91;860.91;424052420;;22982.85;14594379;8547.7;8547.7;316510700
03/02/2012;862.39;862.39;281028928;;23163.87;12567703;8563.4;8563.4;205984800
03/05/2012;851.87;851.87;226015926;;22967.3;7904707;8453.5;8453.5;184007400
03/06/2012;822.76;822.76;366623418;;22664.72;6468756;8166.6;8166.6;333430200
03/07/2012;822.62;822.62;426490966;;22839.18;18444377;8161.8;8161.8;388794000
03/08/2012;838.48;838.48;356681180;;23033.26;8755288;8307.4;8307.4;329491200
